FIPStxt,state,county,attribute,value
5015,AR,Carroll ,RESIDUAL_2021,-1
5015,AR,Carroll ,RESIDUAL_2022,12
5015,AR,Carroll ,RESIDUAL_2023,2
5015,AR,Carroll ,GQ_ESTIMATES_BASE_2020,230
5015,AR,Carroll ,GQ_ESTIMATES_2020,230
5015,AR,Carroll ,GQ_ESTIMATES_2021,230
5015,AR,Carroll ,GQ_ESTIMATES_2022,230
5015,AR,Carroll ,GQ_ESTIMATES_2023,230
5015,AR,Carroll ,R_BIRTH_2021,12.3
5015,AR,Carroll ,R_BIRTH_2022,11.5
5015,AR,Carroll ,R_BIRTH_2023,11.3
5015,AR,Carroll ,R_DEATH_2021,13.6
5015,AR,Carroll ,R_DEATH_2022,14.1
5015,AR,Carroll ,R_DEATH_2023,12.9
5015,AR,Carroll ,R_NATURAL_CHG_2021,-1.3
5015,AR,Carroll ,R_NATURAL_CHG_2022,-2.7
5015,AR,Carroll ,R_NATURAL_CHG_2023,-1.6
5015,AR,Carroll ,R_INTERNATIONAL_MIG_2021,1.4
5015,AR,Carroll ,R_INTERNATIONAL_MIG_2022,0.9
5015,AR,Carroll ,R_INTERNATIONAL_MIG_2023,1.3
5015,AR,Carroll ,R_DOMESTIC_MIG_2021,10.4
5015,AR,Carroll ,R_DOMESTIC_MIG_2022,7.5
5015,AR,Carroll ,R_DOMESTIC_MIG_2023,3.6
5015,AR,Carroll ,R_NET_MIG_2021,11.9
5015,AR,Carroll ,R_NET_MIG_2022,8.5
5015,AR,Carroll ,R_NET_MIG_2023,4.9
5017,AR,Chicot ,Rural_Urban_Continuum_Code_2013,7
5017,AR,Chicot ,Rural_Urban_Continuum_Code_2023,9
5017,AR,Chicot ,Urban_Influence_2013,9
5017,AR,Chicot ,Economic_typology_2015,1
5017,AR,Chicot ,CENSUS_2020_POP,10208
5017,AR,Chicot ,ESTIMATES_BASE_2020,10211
5017,AR,Chicot ,POP_ESTIMATE_2020,10156
5017,AR,Chicot ,POP_ESTIMATE_2021,10052
5017,AR,Chicot ,POP_ESTIMATE_2022,9834
5017,AR,Chicot ,POP_ESTIMATE_2023,9538
5017,AR,Chicot ,N_POP_CHG_2020,-55
5017,AR,Chicot ,N_POP_CHG_2021,-104
5017,AR,Chicot ,N_POP_CHG_2022,-218
5017,AR,Chicot ,N_POP_CHG_2023,-296
5017,AR,Chicot ,BIRTHS_2020,28
5017,AR,Chicot ,BIRTHS_2021,99
5017,AR,Chicot ,BIRTHS_2022,91
5017,AR,Chicot ,BIRTHS_2023,88
5017,AR,Chicot ,DEATHS_2020,37
5017,AR,Chicot ,DEATHS_2021,185
5017,AR,Chicot ,DEATHS_2022,182
5017,AR,Chicot ,DEATHS_2023,173
5017,AR,Chicot ,NATURAL_CHG_2020,-9
5017,AR,Chicot ,NATURAL_CHG_2021,-86
5017,AR,Chicot ,NATURAL_CHG_2022,-91
5017,AR,Chicot ,NATURAL_CHG_2023,-85
5017,AR,Chicot ,INTERNATIONAL_MIG_2020,0
5017,AR,Chicot ,INTERNATIONAL_MIG_2021,0
5017,AR,Chicot ,INTERNATIONAL_MIG_2022,-1
5017,AR,Chicot ,INTERNATIONAL_MIG_2023,-1
5017,AR,Chicot ,DOMESTIC_MIG_2020,-41
5017,AR,Chicot ,DOMESTIC_MIG_2021,-26
5017,AR,Chicot ,DOMESTIC_MIG_2022,-127
5017,AR,Chicot ,DOMESTIC_MIG_2023,-209
5017,AR,Chicot ,NET_MIG_2020,-41
5017,AR,Chicot ,NET_MIG_2021,-26
5017,AR,Chicot ,NET_MIG_2022,-128
5017,AR,Chicot ,NET_MIG_2023,-210
5017,AR,Chicot ,RESIDUAL_2020,-5
5017,AR,Chicot ,RESIDUAL_2021,8
5017,AR,Chicot ,RESIDUAL_2022,1
5017,AR,Chicot ,RESIDUAL_2023,-1
5017,AR,Chicot ,GQ_ESTIMATES_BASE_2020,681
5017,AR,Chicot ,GQ_ESTIMATES_2020,681
5017,AR,Chicot ,GQ_ESTIMATES_2021,688
5017,AR,Chicot ,GQ_ESTIMATES_2022,690
5017,AR,Chicot ,GQ_ESTIMATES_2023,690
5017,AR,Chicot ,R_BIRTH_2021,9.8
5017,AR,Chicot ,R_BIRTH_2022,9.2
5017,AR,Chicot ,R_BIRTH_2023,9.1
5017,AR,Chicot ,R_DEATH_2021,18.3
5017,AR,Chicot ,R_DEATH_2022,18.3
5017,AR,Chicot ,R_DEATH_2023,17.9
5017,AR,Chicot ,R_NATURAL_CHG_2021,-8.5
5017,AR,Chicot ,R_NATURAL_CHG_2022,-9.2
5017,AR,Chicot ,R_NATURAL_CHG_2023,-8.8
5017,AR,Chicot ,R_INTERNATIONAL_MIG_2021,0
5017,AR,Chicot ,R_INTERNATIONAL_MIG_2022,-0.1
5017,AR,Chicot ,R_INTERNATIONAL_MIG_2023,-0.1
5017,AR,Chicot ,R_DOMESTIC_MIG_2021,-2.6
5017,AR,Chicot ,R_DOMESTIC_MIG_2022,-12.8
5017,AR,Chicot ,R_DOMESTIC_MIG_2023,-21.6
5017,AR,Chicot ,R_NET_MIG_2021,-2.6
5017,AR,Chicot ,R_NET_MIG_2022,-12.9
5017,AR,Chicot ,R_NET_MIG_2023,-21.7
5019,AR,Clark ,Rural_Urban_Continuum_Code_2013,7
5019,AR,Clark ,Rural_Urban_Continuum_Code_2023,7
5019,AR,Clark ,Urban_Influence_2013,8
5019,AR,Clark ,Economic_typology_2015,4
5019,AR,Clark ,CENSUS_2020_POP,21446
5019,AR,Clark ,ESTIMATES_BASE_2020,21445
5019,AR,Clark ,POP_ESTIMATE_2020,21385
5019,AR,Clark ,POP_ESTIMATE_2021,21244
5019,AR,Clark ,POP_ESTIMATE_2022,21276
5019,AR,Clark ,POP_ESTIMATE_2023,21274
5019,AR,Clark ,N_POP_CHG_2020,-60
5019,AR,Clark ,N_POP_CHG_2021,-141
5019,AR,Clark ,N_POP_CHG_2022,32
5019,AR,Clark ,N_POP_CHG_2023,-2
5019,AR,Clark ,BIRTHS_2020,60
5019,AR,Clark ,BIRTHS_2021,240
5019,AR,Clark ,BIRTHS_2022,239
5019,AR,Clark ,BIRTHS_2023,239
5019,AR,Clark ,DEATHS_2020,68
5019,AR,Clark ,DEATHS_2021,300
5019,AR,Clark ,DEATHS_2022,302
5019,AR,Clark ,DEATHS_2023,289
5019,AR,Clark ,NATURAL_CHG_2020,-8
5019,AR,Clark ,NATURAL_CHG_2021,-60
5019,AR,Clark ,NATURAL_CHG_2022,-63
5019,AR,Clark ,NATURAL_CHG_2023,-50
5019,AR,Clark ,INTERNATIONAL_MIG_2020,0
5019,AR,Clark ,INTERNATIONAL_MIG_2021,4
5019,AR,Clark ,INTERNATIONAL_MIG_2022,4
5019,AR,Clark ,INTERNATIONAL_MIG_2023,8
5019,AR,Clark ,DOMESTIC_MIG_2020,-50
5019,AR,Clark ,DOMESTIC_MIG_2021,-88
5019,AR,Clark ,DOMESTIC_MIG_2022,103
5019,AR,Clark ,DOMESTIC_MIG_2023,40
5019,AR,Clark ,NET_MIG_2020,-50
5019,AR,Clark ,NET_MIG_2021,-84
5019,AR,Clark ,NET_MIG_2022,107
5019,AR,Clark ,NET_MIG_2023,48
5019,AR,Clark ,RESIDUAL_2020,-2
5019,AR,Clark ,RESIDUAL_2021,3
5019,AR,Clark ,RESIDUAL_2022,-12
5019,AR,Clark ,RESIDUAL_2023,0
5019,AR,Clark ,GQ_ESTIMATES_BASE_2020,2857
5019,AR,Clark ,GQ_ESTIMATES_2020,2855
5019,AR,Clark ,GQ_ESTIMATES_2021,2731
5019,AR,Clark ,GQ_ESTIMATES_2022,2765
5019,AR,Clark ,GQ_ESTIMATES_2023,2767
5019,AR,Clark ,R_BIRTH_2021,11.3
5019,AR,Clark ,R_BIRTH_2022,11.2
5019,AR,Clark ,R_BIRTH_2023,11.2
5019,AR,Clark ,R_DEATH_2021,14.1
5019,AR,Clark ,R_DEATH_2022,14.2
5019,AR,Clark ,R_DEATH_2023,13.6
5019,AR,Clark ,R_NATURAL_CHG_2021,-2.8
5019,AR,Clark ,R_NATURAL_CHG_2022,-3
5019,AR,Clark ,R_NATURAL_CHG_2023,-2.4
5019,AR,Clark ,R_INTERNATIONAL_MIG_2021,0.2
5019,AR,Clark ,R_INTERNATIONAL_MIG_2022,0.2
5019,AR,Clark ,R_INTERNATIONAL_MIG_2023,0.4
5019,AR,Clark ,R_DOMESTIC_MIG_2021,-4.1
5019,AR,Clark ,R_DOMESTIC_MIG_2022,4.8
5019,AR,Clark ,R_DOMESTIC_MIG_2023,1.9
5019,AR,Clark ,R_NET_MIG_2021,-3.9
5019,AR,Clark ,R_NET_MIG_2022,5
5019,AR,Clark ,R_NET_MIG_2023,2.3
5021,AR,Clay ,Rural_Urban_Continuum_Code_2013,7
5021,AR,Clay ,Rural_Urban_Continuum_Code_2023,9
5021,AR,Clay ,Urban_Influence_2013,9
5021,AR,Clay ,Economic_typology_2015,1
5021,AR,Clay ,CENSUS_2020_POP,14552
5021,AR,Clay ,ESTIMATES_BASE_2020,14548
5021,AR,Clay ,POP_ESTIMATE_2020,14529
5021,AR,Clay ,POP_ESTIMATE_2021,14362
5021,AR,Clay ,POP_ESTIMATE_2022,14271
5021,AR,Clay ,POP_ESTIMATE_2023,14201
5021,AR,Clay ,N_POP_CHG_2020,-19
5021,AR,Clay ,N_POP_CHG_2021,-167
5021,AR,Clay ,N_POP_CHG_2022,-91
5021,AR,Clay ,N_POP_CHG_2023,-70
5021,AR,Clay ,BIRTHS_2020,40
5021,AR,Clay ,BIRTHS_2021,172
5021,AR,Clay ,BIRTHS_2022,164
5021,AR,Clay ,BIRTHS_2023,157
5021,AR,Clay ,DEATHS_2020,47
5021,AR,Clay ,DEATHS_2021,292
5021,AR,Clay ,DEATHS_2022,263
5021,AR,Clay ,DEATHS_2023,242
5021,AR,Clay ,NATURAL_CHG_2020,-7
5021,AR,Clay ,NATURAL_CHG_2021,-120
5021,AR,Clay ,NATURAL_CHG_2022,-99
5021,AR,Clay ,NATURAL_CHG_2023,-85
5021,AR,Clay ,INTERNATIONAL_MIG_2020,0
5021,AR,Clay ,INTERNATIONAL_MIG_2021,0
5021,AR,Clay ,INTERNATIONAL_MIG_2022,-2
5021,AR,Clay ,INTERNATIONAL_MIG_2023,-2
5021,AR,Clay ,DOMESTIC_MIG_2020,-14
5021,AR,Clay ,DOMESTIC_MIG_2021,-51
5021,AR,Clay ,DOMESTIC_MIG_2022,16
5021,AR,Clay ,DOMESTIC_MIG_2023,17
5021,AR,Clay ,NET_MIG_2020,-14
5021,AR,Clay ,NET_MIG_2021,-51
5021,AR,Clay ,NET_MIG_2022,14
5021,AR,Clay ,NET_MIG_2023,15
5021,AR,Clay ,RESIDUAL_2020,2
5021,AR,Clay ,RESIDUAL_2021,4
5021,AR,Clay ,RESIDUAL_2022,-6
5021,AR,Clay ,RESIDUAL_2023,0
5021,AR,Clay ,GQ_ESTIMATES_BASE_2020,151
5021,AR,Clay ,GQ_ESTIMATES_2020,151
5021,AR,Clay ,GQ_ESTIMATES_2021,151
5021,AR,Clay ,GQ_ESTIMATES_2022,151
5021,AR,Clay ,GQ_ESTIMATES_2023,151
5021,AR,Clay ,R_BIRTH_2021,11.9
5021,AR,Clay ,R_BIRTH_2022,11.5
5021,AR,Clay ,R_BIRTH_2023,11
5021,AR,Clay ,R_DEATH_2021,20.2
5021,AR,Clay ,R_DEATH_2022,18.4
5021,AR,Clay ,R_DEATH_2023,17
5021,AR,Clay ,R_NATURAL_CHG_2021,-8.3
5021,AR,Clay ,R_NATURAL_CHG_2022,-6.9
5021,AR,Clay ,R_NATURAL_CHG_2023,-6
5021,AR,Clay ,R_INTERNATIONAL_MIG_2021,0
5021,AR,Clay ,R_INTERNATIONAL_MIG_2022,-0.1
5021,AR,Clay ,R_INTERNATIONAL_MIG_2023,-0.1
5021,AR,Clay ,R_DOMESTIC_MIG_2021,-3.5
5021,AR,Clay ,R_DOMESTIC_MIG_2022,1.1
5021,AR,Clay ,R_DOMESTIC_MIG_2023,1.2
5021,AR,Clay ,R_NET_MIG_2021,-3.5
5021,AR,Clay ,R_NET_MIG_2022,1
5021,AR,Clay ,R_NET_MIG_2023,1.1
5023,AR,Cleburne ,Rural_Urban_Continuum_Code_2013,6
5023,AR,Cleburne ,Rural_Urban_Continuum_Code_2023,6
5023,AR,Cleburne ,Urban_Influence_2013,6
5023,AR,Cleburne ,Economic_typology_2015,5
5023,AR,Cleburne ,CENSUS_2020_POP,24711
5023,AR,Cleburne ,ESTIMATES_BASE_2020,24710
5023,AR,Cleburne ,POP_ESTIMATE_2020,24704
5023,AR,Cleburne ,POP_ESTIMATE_2021,25028
5023,AR,Cleburne ,POP_ESTIMATE_2022,25253
5023,AR,Cleburne ,POP_ESTIMATE_2023,25445
5023,AR,Cleburne ,N_POP_CHG_2020,-6
5023,AR,Cleburne ,N_POP_CHG_2021,324
5023,AR,Cleburne ,N_POP_CHG_2022,225
5023,AR,Cleburne ,N_POP_CHG_2023,192
5023,AR,Cleburne ,BIRTHS_2020,48
5023,AR,Cleburne ,BIRTHS_2021,212
5023,AR,Cleburne ,BIRTHS_2022,219
5023,AR,Cleburne ,BIRTHS_2023,223
5023,AR,Cleburne ,DEATHS_2020,89
5023,AR,Cleburne ,DEATHS_2021,474
5023,AR,Cleburne ,DEATHS_2022,466
5023,AR,Cleburne ,DEATHS_2023,427
5023,AR,Cleburne ,NATURAL_CHG_2020,-41
5023,AR,Cleburne ,NATURAL_CHG_2021,-262
5023,AR,Cleburne ,NATURAL_CHG_2022,-247
5023,AR,Cleburne ,NATURAL_CHG_2023,-204
5023,AR,Cleburne ,INTERNATIONAL_MIG_2020,0
5023,AR,Cleburne ,INTERNATIONAL_MIG_2021,-1
5023,AR,Cleburne ,INTERNATIONAL_MIG_2022,-3
5023,AR,Cleburne ,INTERNATIONAL_MIG_2023,-3
5023,AR,Cleburne ,DOMESTIC_MIG_2020,33
5023,AR,Cleburne ,DOMESTIC_MIG_2021,608
5023,AR,Cleburne ,DOMESTIC_MIG_2022,452
5023,AR,Cleburne ,DOMESTIC_MIG_2023,399
5023,AR,Cleburne ,NET_MIG_2020,33
5023,AR,Cleburne ,NET_MIG_2021,607
5023,AR,Cleburne ,NET_MIG_2022,449
5023,AR,Cleburne ,NET_MIG_2023,396
5023,AR,Cleburne ,RESIDUAL_2020,2
5023,AR,Cleburne ,RESIDUAL_2021,-21
5023,AR,Cleburne ,RESIDUAL_2022,23
5023,AR,Cleburne ,RESIDUAL_2023,0
5023,AR,Cleburne ,GQ_ESTIMATES_BASE_2020,259
5023,AR,Cleburne ,GQ_ESTIMATES_2020,259
5023,AR,Cleburne ,GQ_ESTIMATES_2021,259
5023,AR,Cleburne ,GQ_ESTIMATES_2022,259
5023,AR,Cleburne ,GQ_ESTIMATES_2023,259
5023,AR,Cleburne ,R_BIRTH_2021,8.5
5023,AR,Cleburne ,R_BIRTH_2022,8.7
5023,AR,Cleburne ,R_BIRTH_2023,8.8
5023,AR,Cleburne ,R_DEATH_2021,19.1
5023,AR,Cleburne ,R_DEATH_2022,18.5
5023,AR,Cleburne ,R_DEATH_2023,16.8
5023,AR,Cleburne ,R_NATURAL_CHG_2021,-10.5
5023,AR,Cleburne ,R_NATURAL_CHG_2022,-9.8
5023,AR,Cleburne ,R_NATURAL_CHG_2023,-8
5023,AR,Cleburne ,R_INTERNATIONAL_MIG_2021,0
5023,AR,Cleburne ,R_INTERNATIONAL_MIG_2022,-0.1
5023,AR,Cleburne ,R_INTERNATIONAL_MIG_2023,-0.1
5023,AR,Cleburne ,R_DOMESTIC_MIG_2021,24.5
5023,AR,Cleburne ,R_DOMESTIC_MIG_2022,18
5023,AR,Cleburne ,R_DOMESTIC_MIG_2023,15.7
5023,AR,Cleburne ,R_NET_MIG_2021,24.4
5023,AR,Cleburne ,R_NET_MIG_2022,17.9
5023,AR,Cleburne ,R_NET_MIG_2023,15.6
5025,AR,Cleveland ,Rural_Urban_Continuum_Code_2013,3
5025,AR,Cleveland ,Rural_Urban_Continuum_Code_2023,8
5025,AR,Cleveland ,Urban_Influence_2013,2
5025,AR,Cleveland ,Economic_typology_2015,0
5025,AR,Cleveland ,CENSUS_2020_POP,7550
5025,AR,Cleveland ,ESTIMATES_BASE_2020,7550
5025,AR,Cleveland ,POP_ESTIMATE_2020,7552
5025,AR,Cleveland ,POP_ESTIMATE_2021,7486
5025,AR,Cleveland ,POP_ESTIMATE_2022,7467
5025,AR,Cleveland ,POP_ESTIMATE_2023,7378
5025,AR,Cleveland ,N_POP_CHG_2020,2
5025,AR,Cleveland ,N_POP_CHG_2021,-66
5025,AR,Cleveland ,N_POP_CHG_2022,-19
5025,AR,Cleveland ,N_POP_CHG_2023,-89
5025,AR,Cleveland ,BIRTHS_2020,16
5025,AR,Cleveland ,BIRTHS_2021,74
5025,AR,Cleveland ,BIRTHS_2022,81
5025,AR,Cleveland ,BIRTHS_2023,82
5025,AR,Cleveland ,DEATHS_2020,28
5025,AR,Cleveland ,DEATHS_2021,136
5025,AR,Cleveland ,DEATHS_2022,135
5025,AR,Cleveland ,DEATHS_2023,129
5025,AR,Cleveland ,NATURAL_CHG_2020,-12
5025,AR,Cleveland ,NATURAL_CHG_2021,-62
5025,AR,Cleveland ,NATURAL_CHG_2022,-54
5025,AR,Cleveland ,NATURAL_CHG_2023,-47
5025,AR,Cleveland ,INTERNATIONAL_MIG_2020,0
5025,AR,Cleveland ,INTERNATIONAL_MIG_2021,0
5025,AR,Cleveland ,INTERNATIONAL_MIG_2022,1
5025,AR,Cleveland ,INTERNATIONAL_MIG_2023,1
5025,AR,Cleveland ,DOMESTIC_MIG_2020,14
5025,AR,Cleveland ,DOMESTIC_MIG_2021,-9
5025,AR,Cleveland ,DOMESTIC_MIG_2022,36
5025,AR,Cleveland ,DOMESTIC_MIG_2023,-41
5025,AR,Cleveland ,NET_MIG_2020,14
5025,AR,Cleveland ,NET_MIG_2021,-9
5025,AR,Cleveland ,NET_MIG_2022,37
5025,AR,Cleveland ,NET_MIG_2023,-40
5025,AR,Cleveland ,RESIDUAL_2020,0
5025,AR,Cleveland ,RESIDUAL_2021,5
5025,AR,Cleveland ,RESIDUAL_2022,-2
5025,AR,Cleveland ,RESIDUAL_2023,-2
5025,AR,Cleveland ,GQ_ESTIMATES_BASE_2020,72
5025,AR,Cleveland ,GQ_ESTIMATES_2020,72
5025,AR,Cleveland ,GQ_ESTIMATES_2021,72
5025,AR,Cleveland ,GQ_ESTIMATES_2022,72
5025,AR,Cleveland ,GQ_ESTIMATES_2023,72
5025,AR,Cleveland ,R_BIRTH_2021,9.8
5025,AR,Cleveland ,R_BIRTH_2022,10.8
5025,AR,Cleveland ,R_BIRTH_2023,11
5025,AR,Cleveland ,R_DEATH_2021,18.1
5025,AR,Cleveland ,R_DEATH_2022,18.1
5025,AR,Cleveland ,R_DEATH_2023,17.4
5025,AR,Cleveland ,R_NATURAL_CHG_2021,-8.2
5025,AR,Cleveland ,R_NATURAL_CHG_2022,-7.2
5025,AR,Cleveland ,R_NATURAL_CHG_2023,-6.3
5025,AR,Cleveland ,R_INTERNATIONAL_MIG_2021,0
5025,AR,Cleveland ,R_INTERNATIONAL_MIG_2022,0.1
5025,AR,Cleveland ,R_INTERNATIONAL_MIG_2023,0.1
5025,AR,Cleveland ,R_DOMESTIC_MIG_2021,-1.2
5025,AR,Cleveland ,R_DOMESTIC_MIG_2022,4.8
5025,AR,Cleveland ,R_DOMESTIC_MIG_2023,-5.5
5025,AR,Cleveland ,R_NET_MIG_2021,-1.2
5025,AR,Cleveland ,R_NET_MIG_2022,4.9
5025,AR,Cleveland ,R_NET_MIG_2023,-5.4
5027,AR,Columbia ,Rural_Urban_Continuum_Code_2013,7
5027,AR,Columbia ,Rural_Urban_Continuum_Code_2023,7
5027,AR,Columbia ,Urban_Influence_2013,8
5027,AR,Columbia ,Economic_typology_2015,3
5027,AR,Columbia ,CENSUS_2020_POP,22801
5027,AR,Columbia ,ESTIMATES_BASE_2020,22800
5027,AR,Columbia ,POP_ESTIMATE_2020,22744
5027,AR,Columbia ,POP_ESTIMATE_2021,22490
5027,AR,Columbia ,POP_ESTIMATE_2022,22286
5027,AR,Columbia ,POP_ESTIMATE_2023,22150
5027,AR,Columbia ,N_POP_CHG_2020,-56
5027,AR,Columbia ,N_POP_CHG_2021,-254
5027,AR,Columbia ,N_POP_CHG_2022,-204
5027,AR,Columbia ,N_POP_CHG_2023,-136
5027,AR,Columbia ,BIRTHS_2020,57
5027,AR,Columbia ,BIRTHS_2021,268
5027,AR,Columbia ,BIRTHS_2022,274
5027,AR,Columbia ,BIRTHS_2023,256
5027,AR,Columbia ,DEATHS_2020,79
5027,AR,Columbia ,DEATHS_2021,370
5027,AR,Columbia ,DEATHS_2022,319
5027,AR,Columbia ,DEATHS_2023,298
5027,AR,Columbia ,NATURAL_CHG_2020,-22
5027,AR,Columbia ,NATURAL_CHG_2021,-102
5027,AR,Columbia ,NATURAL_CHG_2022,-45
5027,AR,Columbia ,NATURAL_CHG_2023,-42
5027,AR,Columbia ,INTERNATIONAL_MIG_2020,0
5027,AR,Columbia ,INTERNATIONAL_MIG_2021,6
5027,AR,Columbia ,INTERNATIONAL_MIG_2022,15
5027,AR,Columbia ,INTERNATIONAL_MIG_2023,20
5027,AR,Columbia ,DOMESTIC_MIG_2020,-36
5027,AR,Columbia ,DOMESTIC_MIG_2021,-157
5027,AR,Columbia ,DOMESTIC_MIG_2022,-165
5027,AR,Columbia ,DOMESTIC_MIG_2023,-114
5027,AR,Columbia ,NET_MIG_2020,-36
5027,AR,Columbia ,NET_MIG_2021,-151
5027,AR,Columbia ,NET_MIG_2022,-150
5027,AR,Columbia ,NET_MIG_2023,-94
5027,AR,Columbia ,RESIDUAL_2020,2
5027,AR,Columbia ,RESIDUAL_2021,-1
5027,AR,Columbia ,RESIDUAL_2022,-9
5027,AR,Columbia ,RESIDUAL_2023,0
5027,AR,Columbia ,GQ_ESTIMATES_BASE_2020,2012
5027,AR,Columbia ,GQ_ESTIMATES_2020,2005
5027,AR,Columbia ,GQ_ESTIMATES_2021,1823
5027,AR,Columbia ,GQ_ESTIMATES_2022,1901
5027,AR,Columbia ,GQ_ESTIMATES_2023,1902
5027,AR,Columbia ,R_BIRTH_2021,11.8
5027,AR,Columbia ,R_BIRTH_2022,12.2
5027,AR,Columbia ,R_BIRTH_2023,11.5
5027,AR,Columbia ,R_DEATH_2021,16.4
5027,AR,Columbia ,R_DEATH_2022,14.2
5027,AR,Columbia ,R_DEATH_2023,13.4
5027,AR,Columbia ,R_NATURAL_CHG_2021,-4.5
5027,AR,Columbia ,R_NATURAL_CHG_2022,-2
5027,AR,Columbia ,R_NATURAL_CHG_2023,-1.9
5027,AR,Columbia ,R_INTERNATIONAL_MIG_2021,0.3
5027,AR,Columbia ,R_INTERNATIONAL_MIG_2022,0.7
5027,AR,Columbia ,R_INTERNATIONAL_MIG_2023,0.9
5027,AR,Columbia ,R_DOMESTIC_MIG_2021,-6.9
5027,AR,Columbia ,R_DOMESTIC_MIG_2022,-7.4
5027,AR,Columbia ,R_DOMESTIC_MIG_2023,-5.1
5027,AR,Columbia ,R_NET_MIG_2021,-6.7
5027,AR,Columbia ,R_NET_MIG_2022,-6.7
5027,AR,Columbia ,R_NET_MIG_2023,-4.2
5029,AR,Conway ,Rural_Urban_Continuum_Code_2013,6
5029,AR,Conway ,Rural_Urban_Continuum_Code_2023,6
5029,AR,Conway ,Urban_Influence_2013,6
5029,AR,Conway ,Economic_typology_2015,0
5029,AR,Conway ,CENSUS_2020_POP,20715
5029,AR,Conway ,ESTIMATES_BASE_2020,20710
5029,AR,Conway ,POP_ESTIMATE_2020,20730
5029,AR,Conway ,POP_ESTIMATE_2021,20902
5029,AR,Conway ,POP_ESTIMATE_2022,21021
5029,AR,Conway ,POP_ESTIMATE_2023,21077
5029,AR,Conway ,N_POP_CHG_2020,20
5029,AR,Conway ,N_POP_CHG_2021,172
5029,AR,Conway ,N_POP_CHG_2022,119
5029,AR,Conway ,N_POP_CHG_2023,56
5029,AR,Conway ,BIRTHS_2020,46
5029,AR,Conway ,BIRTHS_2021,208
5029,AR,Conway ,BIRTHS_2022,232
5029,AR,Conway ,BIRTHS_2023,228
5029,AR,Conway ,DEATHS_2020,61
5029,AR,Conway ,DEATHS_2021,309
5029,AR,Conway ,DEATHS_2022,316
5029,AR,Conway ,DEATHS_2023,298
5029,AR,Conway ,NATURAL_CHG_2020,-15
5029,AR,Conway ,NATURAL_CHG_2021,-101
5029,AR,Conway ,NATURAL_CHG_2022,-84
5029,AR,Conway ,NATURAL_CHG_2023,-70
5029,AR,Conway ,INTERNATIONAL_MIG_2020,0
5029,AR,Conway ,INTERNATIONAL_MIG_2021,11
5029,AR,Conway ,INTERNATIONAL_MIG_2022,18
5029,AR,Conway ,INTERNATIONAL_MIG_2023,26
5029,AR,Conway ,DOMESTIC_MIG_2020,34
5029,AR,Conway ,DOMESTIC_MIG_2021,260
5029,AR,Conway ,DOMESTIC_MIG_2022,187
5029,AR,Conway ,DOMESTIC_MIG_2023,98
5029,AR,Conway ,NET_MIG_2020,34
5029,AR,Conway ,NET_MIG_2021,271
5029,AR,Conway ,NET_MIG_2022,205
5029,AR,Conway ,NET_MIG_2023,124
5029,AR,Conway ,RESIDUAL_2020,1
5029,AR,Conway ,RESIDUAL_2021,2
5029,AR,Conway ,RESIDUAL_2022,-2
5029,AR,Conway ,RESIDUAL_2023,2
5029,AR,Conway ,GQ_ESTIMATES_BASE_2020,171
5029,AR,Conway ,GQ_ESTIMATES_2020,171
5029,AR,Conway ,GQ_ESTIMATES_2021,171
5029,AR,Conway ,GQ_ESTIMATES_2022,171
5029,AR,Conway ,GQ_ESTIMATES_2023,171
5029,AR,Conway ,R_BIRTH_2021,10
5029,AR,Conway ,R_BIRTH_2022,11.1
5029,AR,Conway ,R_BIRTH_2023,10.8
5029,AR,Conway ,R_DEATH_2021,14.8
5029,AR,Conway ,R_DEATH_2022,15.1
5029,AR,Conway ,R_DEATH_2023,14.2
5029,AR,Conway ,R_NATURAL_CHG_2021,-4.9
5029,AR,Conway ,R_NATURAL_CHG_2022,-4
5029,AR,Conway ,R_NATURAL_CHG_2023,-3.3
5029,AR,Conway ,R_INTERNATIONAL_MIG_2021,0.5
5029,AR,Conway ,R_INTERNATIONAL_MIG_2022,0.9
5029,AR,Conway ,R_INTERNATIONAL_MIG_2023,1.2
5029,AR,Conway ,R_DOMESTIC_MIG_2021,12.5
5029,AR,Conway ,R_DOMESTIC_MIG_2022,8.9
5029,AR,Conway ,R_DOMESTIC_MIG_2023,4.7
5029,AR,Conway ,R_NET_MIG_2021,13
5029,AR,Conway ,R_NET_MIG_2022,9.8
5029,AR,Conway ,R_NET_MIG_2023,5.9
5031,AR,Craighead ,Rural_Urban_Continuum_Code_2013,3
5031,AR,Craighead ,Rural_Urban_Continuum_Code_2023,3
5031,AR,Craighead ,Urban_Influence_2013,2
5031,AR,Craighead ,Economic_typology_2015,0
5031,AR,Craighead ,CENSUS_2020_POP,111231
5031,AR,Craighead ,ESTIMATES_BASE_2020,111242
5031,AR,Craighead ,POP_ESTIMATE_2020,111619
5031,AR,Craighead ,POP_ESTIMATE_2021,111794
5031,AR,Craighead ,POP_ESTIMATE_2022,112863
5031,AR,Craighead ,POP_ESTIMATE_2023,113993
5031,AR,Craighead ,N_POP_CHG_2020,377
5031,AR,Craighead ,N_POP_CHG_2021,175
5031,AR,Craighead ,N_POP_CHG_2022,1069
5031,AR,Craighead ,N_POP_CHG_2023,1130
5031,AR,Craighead ,BIRTHS_2020,356
5031,AR,Craighead ,BIRTHS_2021,1511
5031,AR,Craighead ,BIRTHS_2022,1553
